DATETIME;GR;IT;BG;HU;TR;SR
2021-05-06T13:00:00Z;60.5;60.5;50.77;55.69;49.08;66.8
2021-05-06T14:00:00Z;62.88;62.88;51.65;55.18;49.08;66.03
2021-05-06T15:00:00Z;65.32;66.96;52.06;57.62;43.73;66.2
2021-05-06T16:00:00Z;68.91;68.91;54.67;61.55;43.07;67.93
2021-05-06T17:00:00Z;71.41;72.5;59.83;68.88;43.07;70
2021-05-06T18:00:00Z;78.97;78.97;70.01;80.01;49.08;77
2021-05-06T19:00:00Z;91.01;91.01;76.19;90.87;43.07;83.04
2021-05-06T20:00:00Z;91.17;92.73;81.32;93.29;44.07;88.54
2021-05-06T21:00:00Z;85;85;74.66;81.6;38.04;83.18
2021-05-06T22:00:00Z;80;80;65.51;78.68;36.85;80.05
2021-05-06T23:00:00Z;74.04;74.44;50.86;71.81;36.64;70.95
2021-05-07T00:00:00Z;68.95;75.57;75.37;69.9;36.48;75.42
2021-05-07T01:00:00Z;65.01;68.82;67.07;65.97;36.25;70.46
2021-05-07T02:00:00Z;62.71;65.07;63.4;63.99;35.95;63.99
2021-05-07T03:00:00Z;60.28;64.93;59.96;61.99;35.53;61.04
2021-05-07T04:00:00Z;60.34;66.81;65.39;62.36;34.43;59.07
2021-05-07T05:00:00Z;64.35;71.9;50.86;65.4;30.37;56.96
2021-05-07T06:00:00Z;76.96;80;62.4;77.9;34.13;69.06
2021-05-07T07:00:00Z;88.74;91.07;62.42;89.64;35.67;67.98
2021-05-07T08:00:00Z;86.25;95.28;76.21;90.25;35.93;84.59
2021-05-07T09:00:00Z;73.21;84.16;59.96;79.71;36.61;74.11
2021-05-07T10:00:00Z;65;77.4;51.44;72.83;37.28;67.09
2021-05-07T11:00:00Z;68.59;68.59;51.17;68.59;36.32;66.4
2021-05-07T12:00:00Z;58.52;58.52;51.24;63.26;36.22;63.85
2021-05-07T13:00:00Z;39.52;39.52;51.07;57.2;37.71;59.52
2021-05-07T14:00:00Z;34.44;34.44;50.95;53.31;39.46;50.56
2021-05-07T15:00:00Z;42.68;42.68;45.54;51.68;37.46;50.01
2021-05-07T16:00:00Z;58.54;58.54;45.54;51.86;39.46;50.05
2021-05-07T17:00:00Z;58.54;65.5;50.57;55.5;44.95;50.07
2021-05-07T18:00:00Z;60.26;75.84;51.15;60.26;50.45;57.66
2021-05-07T19:00:00Z;70.91;83.43;52.17;75.77;44.95;68.03
2021-05-07T20:00:00Z;85.34;85.34;68.52;80.42;44.95;73.95
2021-05-07T21:00:00Z;74.34;82;59.94;76.3;37.79;69.94
2021-05-07T22:00:00Z;69.82;79.48;51.18;72.08;36.56;64.27
2021-05-07T23:00:00Z;61.89;77.4;50.86;65.89;36.7;56.14
2021-05-08T00:00:00Z;72.62;75.2;50.87;68.5;36.79;65.34
2021-05-08T01:00:00Z;69.8;69.8;50.86;64.88;36.51;62.9
2021-05-08T02:00:00Z;67.06;70.86;50.86;62.85;36.26;60.9
2021-05-08T03:00:00Z;65.78;68.43;50.86;60.43;36.17;57.36
2021-05-08T04:00:00Z;66.4;68;50.86;58.88;34.96;58.41
2021-05-08T05:00:00Z;68.5;78.63;50.86;57.31;32.81;56.68
2021-05-08T06:00:00Z;75.62;79.71;51.26;57.32;34.1;57.52
2021-05-08T07:00:00Z;62.99;90;50.95;59.25;35.01;62.22
2021-05-08T08:00:00Z;60.94;90;47.59;56.94;35.01;64.07
2021-05-08T09:00:00Z;58.23;77;47.59;53.96;35.47;58.69
2021-05-08T10:00:00Z;54.12;74.96;47.59;49.66;36.07;53.11
2021-05-08T11:00:00Z;59.74;71.89;47.57;47.4;36.2;50.6
2021-05-08T12:00:00Z;59.74;62.19;45.21;44.9;36.51;50.11
2021-05-08T13:00:00Z;58.23;58.23;44.23;40.53;36.53;45.2
2021-05-08T14:00:00Z;46.88;56.5;44.21;32.58;36.33;36.08
2021-05-08T15:00:00Z;48.66;60;44.48;32.55;35.78;35.4
2021-05-08T16:00:00Z;58.23;64.25;47.56;39.28;35.88;42.03
2021-05-08T17:00:00Z;52.69;69.5;48.73;48.51;36.7;54.03
2021-05-08T18:00:00Z;59.74;89.95;51.27;55.72;37.48;57.86
2021-05-08T19:00:00Z;69.42;97.59;60.37;64.43;37.02;65.34
2021-05-08T20:00:00Z;75.16;99.88;71.42;71.36;36.71;72.62
2021-05-08T21:00:00Z;66;98.21;59.93;64.79;36.01;64.86
2021-05-08T22:00:00Z;59.74;95.28;51.35;57.63;35.01;57
2021-05-08T23:00:00Z;49.97;90.08;50.85;48;37.61;50.02
2021-05-09T00:00:00Z;80;90;50.83;26.94;36.41;28.03
2021-05-09T01:00:00Z;61.55;90;43.6;14.1;35.85;16.1
2021-05-09T02:00:00Z;65;91.07;43.59;4.91;35.41;13.02
2021-05-09T03:00:00Z;61.55;90.07;43.59;3.09;34.91;9.44
2021-05-09T04:00:00Z;61.55;90.07;43.59;3.02;34.1;10.02
2021-05-09T05:00:00Z;26;90.04;43.58;2.77;30.04;5.77
2021-05-09T06:00:00Z;42.99;90;43.63;3;30.04;5.01
2021-05-09T07:00:00Z;39;90;43.71;3.08;12.51;6.49
2021-05-09T08:00:00Z;35;80.88;43.64;3.05;15.02;10.48
2021-05-09T09:00:00Z;11;80.88;28.99;-0.98;12.52;10.04
2021-05-09T10:00:00Z;24.34;65.33;40.39;-0.51;20.03;10.08
2021-05-09T11:00:00Z;22.99;62.36;43.62;-0.91;18.02;11.12
2021-05-09T12:00:00Z;27.93;60;29;-1;22.96;11.66
2021-05-09T13:00:00Z;0.02;49.83;12.02;-15;22.96;5.62
2021-05-09T14:00:00Z;0;49.25;19.03;-35;12.02;4.74
2021-05-09T15:00:00Z;0;57.1;42.54;-8.5;18.02;5.01
2021-05-09T16:00:00Z;18.53;65.14;43.68;-1;30.04;8.59
2021-05-09T17:00:00Z;45;78.63;43.98;2.85;35.24;23.73
2021-05-09T18:00:00Z;80.1;80.1;50.97;49.77;37.07;43.46
2021-05-09T19:00:00Z;64.39;90.07;51.15;60.91;37.21;44.67
2021-05-09T20:00:00Z;64.66;97.59;53.01;80.03;37.32;54.76
2021-05-09T21:00:00Z;62;97.59;51.13;64;36.88;52.64
2021-05-09T22:00:00Z;45.59;90;50.97;57.85;36.42;50.66
2021-05-09T23:00:00Z;31.16;80.88;50.85;41.03;33.48;35.56
2021-05-10T00:00:00Z;60.21;72.27;50.83;46.5;35.1;51.22
2021-05-10T01:00:00Z;48.99;70.72;50.83;41;34.9;46.7
2021-05-10T02:00:00Z;44.93;72.27;47.97;39.94;34.53;43.95
2021-05-10T03:00:00Z;42.27;72.27;49.31;38.32;34.29;42.31
2021-05-10T04:00:00Z;43.97;76.33;50.84;37;34.1;44
2021-05-10T05:00:00Z;53.8;83.62;43.61;47;14.92;50.96
2021-05-10T06:00:00Z;73;83.62;57.02;65;15.64;60.01
2021-05-10T07:00:00Z;86.91;86.91;64.08;72.93;34.61;69.01
2021-05-10T08:00:00Z;86.21;87.27;70.68;72.55;32.54;76.08
2021-05-10T09:00:00Z;79.83;82;58.81;62.04;30.04;67.94
2021-05-10T10:00:00Z;71.01;78.71;55.97;56.15;35.04;60.73
2021-05-10T11:00:00Z;66.26;76.33;55.94;55.81;34.16;58.03
2021-05-10T12:00:00Z;65;70.43;55.44;50.89;35.04;63.58
2021-05-10T13:00:00Z;60.86;70;54.92;48.9;36.46;63.93
2021-05-10T14:00:00Z;58.23;74.83;54.92;46.75;36.64;61.58
2021-05-10T15:00:00Z;58.23;74.84;55.1;47;36.37;63.59
2021-05-10T16:00:00Z;68.83;75.02;55.97;51.35;37.48;63.02
2021-05-10T17:00:00Z;76.6;76.6;56.38;62.42;39.05;71.7
2021-05-10T18:00:00Z;60.38;79.95;69.01;72.99;50.06;72.01
2021-05-10T19:00:00Z;71.18;88.91;80.23;83.18;39.05;80.48
2021-05-10T20:00:00Z;79.95;90.12;95;90;44.05;84.82
2021-05-10T21:00:00Z;71.62;85.91;78.62;83.7;39.05;83.56
2021-05-10T22:00:00Z;69.77;83.13;66.72;78;37.18;75.69
2021-05-10T23:00:00Z;64.24;76.33;59.92;70.19;35.25;72.14
2021-05-11T00:00:00Z;62;79.33;69.34;68.62;35.76;65.85
2021-05-11T01:00:00Z;59.34;76.33;66.12;62.97;35.6;63.72
2021-05-11T02:00:00Z;57.77;83;64.15;62.43;35.47;62.05
2021-05-11T03:00:00Z;55.45;83;62.22;60.49;34.83;62.24
2021-05-11T04:00:00Z;56.59;79.62;62.54;60.81;34.25;62
2021-05-11T05:00:00Z;59.34;79.62;60.97;64.67;28.03;67.42
2021-05-11T06:00:00Z;67.64;76.97;77.84;76.15;28.93;74.99
2021-05-11T07:00:00Z;76.52;85.99;83.78;86.72;35.04;85.09
2021-05-11T08:00:00Z;72.69;93.37;84.16;89;34.06;91.81
2021-05-11T09:00:00Z;69.64;85.71;76.71;80.19;30.04;79.98
2021-05-11T10:00:00Z;69.32;83;71.92;74.91;34.07;75.72
2021-05-11T11:00:00Z;70.4;80;69.18;72.06;27.13;75.2
2021-05-11T12:00:00Z;66.94;77.67;68.77;68.12;28.9;70.43
2021-05-11T13:00:00Z;65.13;71.03;62.94;65.1;34.2;68.98
2021-05-11T14:00:00Z;64.94;69.33;62.89;62.84;34.3;68.69
2021-05-11T15:00:00Z;65;76.33;62.91;64;34.37;64.94
2021-05-11T16:00:00Z;68.84;77.83;63.71;66.61;35.11;69.41
2021-05-11T17:00:00Z;75.01;75.01;70.58;71.5;36.04;69.69
2021-05-11T18:00:00Z;77.66;77.66;76.01;78;37.08;76.57
2021-05-11T19:00:00Z;81.19;81.19;83.08;86;36.76;86.92
2021-05-11T20:00:00Z;80;80;91.44;88.74;37.45;89.37
2021-05-11T21:00:00Z;79.62;79.62;79.25;81;36.97;84.03
2021-05-11T22:00:00Z;75.34;75.34;76.22;75.81;36.47;74.18
2021-05-11T23:00:00Z;68.62;68.62;66.92;66.77;36.07;68.61
2021-05-12T00:00:00Z;62.26;62.26;62.26;64.5;36.48;65.64
2021-05-12T01:00:00Z;58.2;58.2;58.2;60.51;36.33;65.05
2021-05-12T02:00:00Z;56.31;56.31;56.31;58.36;36.34;61.82
2021-05-12T03:00:00Z;54.81;54.81;54.81;57.22;35.44;58.79
2021-05-12T04:00:00Z;55.01;55.01;55.01;57.9;35.04;59.9
2021-05-12T05:00:00Z;58.84;58.84;58.83;62.08;34.42;62.8
2021-05-12T06:00:00Z;69.99;69.99;69.99;74.17;29.64;71.34
2021-05-12T07:00:00Z;74.49;79.37;74.49;83.05;29.92;80.12
2021-05-12T08:00:00Z;74.81;82.14;74.81;88.01;24.93;83.35
2021-05-12T09:00:00Z;72.26;72.26;72.26;80.92;27.02;73.86
2021-05-12T10:00:00Z;67.77;67.77;67.77;74.43;34.01;67.07
2021-05-12T11:00:00Z;63.55;63.55;63.55;72.02;29.91;67.08
2021-05-12T12:00:00Z;61.2;61.2;61.2;69;29.92;63.71
2021-05-12T13:00:00Z;57.47;57.47;57.47;64.5;34.21;60.83
2021-05-12T14:00:00Z;56.47;56.47;56.47;60.89;34.16;58
2021-05-12T15:00:00Z;59.94;59.94;59.94;59.79;34.57;59.39
2021-05-12T16:00:00Z;60.97;60.97;60.97;62.8;35.51;64.02
2021-05-12T17:00:00Z;65.03;65.03;65.03;69;37.44;65.52
2021-05-12T18:00:00Z;70;74.97;70;75.08;44.87;72
2021-05-12T19:00:00Z;71.38;80.97;71.38;78.9;44.87;77.24
2021-05-12T20:00:00Z;72.62;80.97;72.62;81.41;44.87;79.92
2021-05-12T21:00:00Z;76.23;78.08;76.23;76.23;37.39;74.84
2021-05-12T22:00:00Z;70.76;74.51;70.76;72;36.11;68.96
2021-05-12T23:00:00Z;62;66.01;62;64.89;36.14;65.35
2021-05-13T00:00:00Z;65.04;65.04;65.04;60.9;36.11;63.04
2021-05-13T01:00:00Z;63.15;63.15;63.14;55.63;35.42;57.26
2021-05-13T02:00:00Z;60.74;60.74;60.74;53.11;34.63;55.62
2021-05-13T03:00:00Z;60.85;60.85;57.21;52.53;34.34;52.36
2021-05-13T04:00:00Z;59.9;59.9;56.46;52.01;33.96;52.33
2021-05-13T05:00:00Z;60.69;60.69;56.15;52.44;27.02;56.13
2021-05-13T06:00:00Z;69.18;69.18;65.84;56.98;28.29;60.18
2021-05-13T07:00:00Z;69.06;82.74;69.06;63.92;29.78;67.9
2021-05-13T08:00:00Z;66.94;86.34;66.94;66.94;19.86;73.24
2021-05-13T09:00:00Z;69.87;75.37;69.87;62.72;17.73;61.87
2021-05-13T10:00:00Z;67.59;67.59;67.59;57;17.87;62.8
2021-05-13T11:00:00Z;67.37;67.37;67.37;54.8;17.25;53.8
2021-05-13T12:00:00Z;60;60;60;55.03;17.87;52.58
2021-05-13T13:00:00Z;52.52;52.52;52.52;53;19.69;48.24
2021-05-13T14:00:00Z;51.37;51.37;51.36;52.48;17.87;47
2021-05-13T15:00:00Z;49.78;49.78;49.78;53.18;34;50.07
2021-05-13T16:00:00Z;54.99;54.99;54.99;62.72;34.39;55.06
2021-05-13T17:00:00Z;59.7;59.7;59.7;55.01;35.05;57.93
2021-05-13T18:00:00Z;64.81;76;64.81;60.15;35.95;61.69
2021-05-13T19:00:00Z;64.74;85.35;64.74;66.9;37.11;68.8
2021-05-13T20:00:00Z;71.42;88.37;71.42;74.36;37.01;75.81
2021-05-13T21:00:00Z;74.9;80.85;74.9;71;36.11;71.22
2021-05-13T22:00:00Z;74.98;78.35;74.98;67.99;35.31;65.7
2021-05-13T23:00:00Z;67.39;72.63;67.39;62;36.33;60.45
2021-05-14T00:00:00Z;65.46;75.38;65.46;64.67;35.38;67.23
2021-05-14T01:00:00Z;61.59;69;61.59;62.5;34.92;62.84
2021-05-14T02:00:00Z;60.12;65.65;60.12;58.69;34.42;57.63
2021-05-14T03:00:00Z;58;62.2;58;58;33.97;55.85
2021-05-14T04:00:00Z;62.04;62.2;62.04;59.1;33.92;56.7
2021-05-14T05:00:00Z;68;68;68;62.65;29.73;63.94
2021-05-14T06:00:00Z;75.61;75.61;75.61;72.5;19.85;71.57
2021-05-14T07:00:00Z;85.36;85.36;85.36;81;14.89;79.09
2021-05-14T08:00:00Z;77.03;90.01;77.04;82.97;17.87;82
2021-05-14T09:00:00Z;72.04;85.94;72.04;77.64;16.06;77.4
2021-05-14T10:00:00Z;75.88;83.7;75.88;71.8;17.87;71.88
2021-05-14T11:00:00Z;75.26;75.26;75.26;70.01;16.35;69.21
2021-05-14T12:00:00Z;69.06;69.06;69.06;67.52;19.86;67.11
2021-05-14T13:00:00Z;65;65;65;60.63;29.71;61.6
2021-05-14T14:00:00Z;60;60;60.01;57.12;29.76;57.12
2021-05-14T15:00:00Z;60.12;69.97;60.12;57.66;34.04;57.54
2021-05-14T16:00:00Z;61.51;80;61.51;63.51;34.89;64.21
2021-05-14T17:00:00Z;63.61;80.7;63.61;68.11;36.98;70.19
2021-05-14T18:00:00Z;71.55;83.93;71.55;75.65;44.67;76.67
2021-05-14T19:00:00Z;78.19;87;78.19;83.39;57.38;84.35
2021-05-14T20:00:00Z;78.73;89;78.73;87.5;57.38;85.61
2021-05-14T21:00:00Z;78.22;87.02;78.22;83.32;49.58;83.26
2021-05-14T22:00:00Z;76.66;85;76.66;79.66;39.61;80
2021-05-14T23:00:00Z;69.06;78.69;69.06;72.71;36.33;70.54
2021-05-15T00:00:00Z;75.15;75.15;75.15;74.19;35.64;70.65
2021-05-15T01:00:00Z;70;70;70;68.5;35.06;66.41
2021-05-15T02:00:00Z;68;68;68;64.17;34.71;61.32
2021-05-15T03:00:00Z;63.21;63.21;63.21;62.39;34.29;60.64
2021-05-15T04:00:00Z;60.8;60.8;60.8;62.72;34.11;60.44
2021-05-15T05:00:00Z;62.99;62.99;62.99;62.72;30.96;61.27
2021-05-15T06:00:00Z;62.15;62.15;62.15;63.16;24.82;63.59
2021-05-15T07:00:00Z;62.4;62.4;62.4;66.84;19.85;67.94
2021-05-15T08:00:00Z;64.97;64.96;64.96;68.65;23.39;69.07
2021-05-15T09:00:00Z;61.75;61.75;61.75;66.2;23.39;70.46
2021-05-15T10:00:00Z;56.97;55.73;56.97;61.8;29.78;67.01
2021-05-15T11:00:00Z;58.5;53.02;58.5;60.18;29.78;64.97
2021-05-15T12:00:00Z;54.24;51.96;54.24;57.4;27.3;62.8
2021-05-15T13:00:00Z;51.74;48.49;51.74;53.84;23.65;57.96
2021-05-15T14:00:00Z;45.16;45.06;45.16;51.98;16.33;54.78
2021-05-15T15:00:00Z;49.92;49.92;49.92;51.14;23.78;56.48
2021-05-15T16:00:00Z;58.58;58.58;58.58;54.6;34.75;57.56
2021-05-15T17:00:00Z;64.5;64.5;64.5;58.74;36.22;60.04
2021-05-15T18:00:00Z;65.16;69.4;65.16;68.13;37.47;69.07
2021-05-15T19:00:00Z;73.91;75.29;73.91;76.83;49.64;78.98
2021-05-15T20:00:00Z;78.27;83.92;78.26;80.3;49.6;82.04
2021-05-15T21:00:00Z;73.65;73.64;73.65;78.1;44.67;79.52
2021-05-15T22:00:00Z;70.73;70.73;70.73;74;37.55;71.27
2021-05-15T23:00:00Z;65;65;65;66.71;36.56;64.76
2021-05-16T00:00:00Z;60.22;53.05;60.22;56.04;36.35;54.95
2021-05-16T01:00:00Z;50.86;47.61;50.86;49.7;35.84;51.5
2021-05-16T02:00:00Z;50.84;41.28;50.84;45.44;35.04;44.97
2021-05-16T03:00:00Z;50.83;32.68;50.83;43.27;34.95;45.32
2021-05-16T04:00:00Z;50.83;28.58;50.83;42.7;34.39;45.05
2021-05-16T05:00:00Z;50.83;32.47;50.83;41.47;34.01;44.79
2021-05-16T06:00:00Z;43.97;22.08;43.97;39.5;29.63;41.74
2021-05-16T07:00:00Z;44.26;25.25;44.26;41.5;33.87;43.44
2021-05-16T08:00:00Z;44.17;31.39;44.17;41.78;17.87;43.88
2021-05-16T09:00:00Z;44.26;40;44.26;42.02;19.85;41.5
2021-05-16T10:00:00Z;49.35;49.35;49.35;41;29.68;41.08
2021-05-16T11:00:00Z;50.94;50;50.95;41.01;29.71;41.03
2021-05-16T12:00:00Z;56;56;56;38;33.82;37.96
2021-05-16T13:00:00Z;43.94;25;43.95;24.91;31.74;28.07
2021-05-16T14:00:00Z;34.59;23.18;34.59;14.53;32.27;26.29
2021-05-16T15:00:00Z;29.99;22.1;29.99;18;34;27.62
2021-05-16T16:00:00Z;44.05;35;44.05;26.8;34.83;41.01
2021-05-16T17:00:00Z;56;56;56;41.21;36.65;41.65
2021-05-16T18:00:00Z;68.68;68.68;68.68;60.16;39.61;58.89
2021-05-16T19:00:00Z;72.99;72.99;72.99;70.9;54.96;65.06
2021-05-16T20:00:00Z;79.51;79.51;79.51;77.89;55.25;72.7
2021-05-16T21:00:00Z;78;78;78;75.55;48.65;71.66
2021-05-16T22:00:00Z;74.81;70.53;74.81;72.99;39.71;69.42
2021-05-16T23:00:00Z;69.05;65.05;69.05;63.22;35.95;60.54
2021-05-17T00:00:00Z;60.51;60.51;52.25;58.23;36.04;60
2021-05-17T01:00:00Z;53.03;53.03;50.86;53.01;35.51;54.02
2021-05-17T02:00:00Z;48.56;48.56;50.85;51.99;35.04;51.26
2021-05-17T03:00:00Z;49.85;27.93;50.85;53.23;34.5;52.03
2021-05-17T04:00:00Z;54.99;40;50.86;54.62;34.21;51.38
2021-05-17T05:00:00Z;63.7;60.73;64.69;59.7;33.9;55.02
2021-05-17T06:00:00Z;74.41;74.41;89.96;77.42;34.62;69.8
2021-05-17T07:00:00Z;85.12;85.12;110.05;88.75;36.64;81.1
2021-05-17T08:00:00Z;88.94;89.91;110.04;93.27;39.61;85.09
2021-05-17T09:00:00Z;78.81;78.81;107.9;85.81;42.19;79.29
2021-05-17T10:00:00Z;64.5;64.5;112.48;77.93;49.64;71.92
2021-05-17T11:00:00Z;59.58;55.97;110.09;75.71;37.63;69.84
2021-05-17T12:00:00Z;59.58;56.21;122.06;73.21;39.61;66.89
2021-05-17T13:00:00Z;25;21.26;122.53;67.05;41.2;61.98
2021-05-17T14:00:00Z;10;10;110.06;62.74;39.71;58.68
2021-05-17T15:00:00Z;31.99;31.99;104.83;63.05;37.26;57.56
2021-05-17T16:00:00Z;61.26;63;81.05;67.46;37.22;62.32
2021-05-17T17:00:00Z;66.04;70.79;80.57;75.61;37.35;67.97
2021-05-17T18:00:00Z;66.32;77.96;86.69;81.72;37.69;76.77
2021-05-17T19:00:00Z;80;85.77;92.52;87.38;41.7;86.21
2021-05-17T20:00:00Z;88.92;88.92;104.86;94.88;39.61;89.93
2021-05-17T21:00:00Z;82.13;87.04;94.75;85.83;36.73;86.96
2021-05-17T22:00:00Z;82;82;74.17;79.76;35.58;79.91
2021-05-17T23:00:00Z;76.73;77.99;50.87;70.53;35.43;69.96
2021-05-18T00:00:00Z;68;68;69.83;68.61;35.61;65.07
2021-05-18T01:00:00Z;62;62;56.87;62.01;34.96;60.79
2021-05-18T02:00:00Z;59.66;59.66;50.87;59;34.16;58.08
2021-05-18T03:00:00Z;56.68;56.68;50.86;57.49;34.04;56.8
2021-05-18T04:00:00Z;59.92;59.92;50.86;58.49;33.78;58.41
2021-05-18T05:00:00Z;67.21;67.21;50.87;66.67;29.78;64.88
2021-05-18T06:00:00Z;76.46;80.99;56.37;78.2;34.12;78.2
2021-05-18T07:00:00Z;84.16;87.98;58.03;88.78;36.28;85.09
2021-05-18T08:00:00Z;86.97;90.07;58.51;91;37.46;92
2021-05-18T09:00:00Z;73.56;87.25;55.36;84.75;38.72;84.14
2021-05-18T10:00:00Z;73.56;82.42;54.42;79.94;42.19;76.19
2021-05-18T11:00:00Z;69.83;80;53.81;79.53;36.91;72.68
2021-05-18T12:00:00Z;69.83;73.08;53.8;75.07;36.7;70.58
2021-05-18T13:00:00Z;64.5;67.46;43.6;69.25;37.12;67
2021-05-18T14:00:00Z;60;60;43.6;63.2;37.23;62.88
2021-05-18T15:00:00Z;60.82;60.82;50.57;62.87;38.22;62.45
2021-05-18T16:00:00Z;69.83;70;53.82;63.59;49.64;65.08
2021-05-18T17:00:00Z;74.2;74.2;54.84;71.53;56.59;70.46
2021-05-18T18:00:00Z;80;80;55.46;80.4;57.38;78.45
2021-05-18T19:00:00Z;88.24;88.24;56.36;87.93;57.38;86.36
2021-05-18T20:00:00Z;89.95;89.95;59.95;94.95;57.38;92.08
2021-05-18T21:00:00Z;87.98;87.98;55.84;90.01;56.1;90.18
2021-05-18T22:00:00Z;83.7;83.7;55.34;83.03;42.19;85.88
2021-05-18T23:00:00Z;78.92;78.92;50.83;75.89;36.4;78.23
2021-05-19T00:00:00Z;72.59;72.59;50.83;71.28;36.07;73.27
2021-05-19T01:00:00Z;65.82;65.82;50.82;66.2;35.51;67.09
2021-05-19T02:00:00Z;63.1;63.1;50.82;62.51;34.92;64.09
2021-05-19T03:00:00Z;62.08;62.08;50.83;61.83;34.32;63.29
2021-05-19T04:00:00Z;63.82;63.82;50.84;62.8;33.91;65.11
2021-05-19T05:00:00Z;69.8;69.79;50.86;69.03;32.05;70.21
2021-05-19T06:00:00Z;82.96;82.96;84.41;82.43;34.27;71.7
2021-05-19T07:00:00Z;90.25;91.86;98.54;94.63;35.12;74.34
2021-05-19T08:00:00Z;91.85;97.01;98.58;96.76;35.52;87.21
2021-05-19T09:00:00Z;86.84;89.32;90.53;89.84;36.09;82.81
2021-05-19T10:00:00Z;69.79;69.79;85.93;83;36.13;77.56
2021-05-19T11:00:00Z;68.18;68.18;84.13;81.08;35.41;74.6
2021-05-19T12:00:00Z;63.1;63.1;80.01;76;35.71;69.74
2021-05-19T13:00:00Z;59.53;59.53;75;70.62;36.4;67.03
2021-05-19T14:00:00Z;15;15;70.57;66.2;36.58;63.96
2021-05-19T15:00:00Z;33.49;33.49;69.42;65.98;36.22;64.53
2021-05-19T16:00:00Z;65.02;73.9;70.22;67.17;37.01;66.6
2021-05-19T17:00:00Z;65.02;73.92;76.62;72.56;39.45;72.01
2021-05-19T18:00:00Z;65.02;80.28;86.84;82.1;44.38;79.27
2021-05-19T19:00:00Z;69.79;89;93.49;91;54.24;83.65
2021-05-19T20:00:00Z;92.24;92.24;97.95;94.86;49.31;90.03
2021-05-19T21:00:00Z;81.74;90.02;92.77;88.5;41.91;88.38
2021-05-19T22:00:00Z;79;87.07;88.24;85;36.99;86.41
2021-05-19T23:00:00Z;80.05;80.05;81.37;77.94;36.56;75.65
2021-05-20T00:00:00Z;78.21;71.67;69.95;70.03;35.92;68.55
2021-05-20T01:00:00Z;69.36;66.72;60.36;64.03;35.12;63.49
2021-05-20T02:00:00Z;65.53;63.1;56.95;60.9;34.48;59.87
2021-05-20T03:00:00Z;63.63;65;55.63;59.57;33.93;58.61
2021-05-20T04:00:00Z;65;63.79;57.29;60.68;33.46;60.07
2021-05-20T05:00:00Z;64.5;66.74;71.34;67.5;26.64;66.16
2021-05-20T06:00:00Z;69.36;79.91;74.22;80.01;33.94;77.08
2021-05-20T07:00:00Z;69.36;90.23;93.56;95.8;36.45;92.22
2021-05-20T08:00:00Z;66.33;94.9;97.7;98.5;39.24;95.27
2021-05-20T09:00:00Z;58.98;84.99;88.21;87.16;37.33;87.08
2021-05-20T10:00:00Z;58.98;72;76.96;79.71;37.08;78.67
2021-05-20T11:00:00Z;69.36;66.19;69.07;75.35;35.43;73.78
2021-05-20T12:00:00Z;69.07;59.36;64.83;69.07;35.92;68.41
2021-05-20T13:00:00Z;60.39;50.34;60.01;64.02;36.93;65.16
2021-05-20T14:00:00Z;52.49;15;57.29;60.99;37.09;60.75
2021-05-20T15:00:00Z;51.91;15;57.29;60.41;37.15;59.63
2021-05-20T16:00:00Z;60.39;58.7;58.29;60.79;39.34;60.92
2021-05-20T17:00:00Z;67.86;63.1;58.31;65.6;44.26;65.1
2021-05-20T18:00:00Z;60.39;74.74;68.23;75;54;74.94
2021-05-20T19:00:00Z;67.6;85.1;76.67;83.78;55.65;82.08
2021-05-20T20:00:00Z;69.36;93.7;79.75;85.88;54.1;85.1
2021-05-20T21:00:00Z;66.33;90;76.68;81.65;54;81.01
2021-05-20T22:00:00Z;64.89;78.17;68;76;40.82;73.9
2021-05-20T23:00:00Z;60.39;67.76;57.89;66.8;37.16;65.7
2021-05-21T00:00:00Z;56.46;77.2;50.85;52.46;36.39;53.55
2021-05-21T01:00:00Z;40.07;68.97;50.82;45.19;35.58;46.39
2021-05-21T02:00:00Z;32.32;69.37;43.6;38;34.93;42
2021-05-21T03:00:00Z;27.94;66.99;39.69;32.7;34.34;40.45
2021-05-21T04:00:00Z;29.18;68.99;40.72;31.04;33.82;40.46
2021-05-21T05:00:00Z;47.61;71;43.59;39;29.36;44.73
2021-05-21T06:00:00Z;65.8;80;51.43;57.87;33.86;61.05
2021-05-21T07:00:00Z;67.18;88.15;60.3;67.18;35.85;66.76
2021-05-21T08:00:00Z;60.39;88.98;61.32;67.27;36.39;66.5
2021-05-21T09:00:00Z;40.12;88;51.51;55.93;36.44;57.15
2021-05-21T10:00:00Z;39.99;80.72;47.44;49.5;36.39;57.25
2021-05-21T11:00:00Z;44.8;79.2;47.43;53.02;34.66;53.55
2021-05-21T12:00:00Z;57.34;71.22;49.93;56.81;34.35;54.89
2021-05-21T13:00:00Z;34.82;66.66;47.13;50.34;35.97;53.03
2021-05-21T14:00:00Z;32.7;73.25;46.94;46.44;36.21;48.64
2021-05-21T15:00:00Z;45.76;77.2;47.27;54;36.28;52.92
2021-05-21T16:00:00Z;64.16;80;47.73;61.99;36.35;54.03
2021-05-21T17:00:00Z;66.61;80.72;51.61;66;36.39;59.06
2021-05-21T18:00:00Z;67.86;84;51.7;64.51;36.96;63.85
2021-05-21T19:00:00Z;87.39;88;62.33;71.21;37.19;68.36
